,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
8793,5.67845089508233e+17,negative,1.0,Can't Tell,1.0,Delta,Nickymkirk,0,dropping passenger small baby 3 infant san juan terminal unloading baby officer writes ticket 75,"[18.4465457, -66.28316651]",2015-02-17 16:36:34 -0800,Dorado,
8795,5.67843811990376e+17,negative,0.649,Flight Booking Problems,0.3325,Delta,MerrickRealtor,0,technically could drive jfk put request tomorrow flight,"(41.1650536, -98.0531937)",2015-02-17 16:31:29 -0800,Merrick,America/New_York
8796,5.67842726861021e+17,negative,1.0,Can't Tell,0.347,Delta,brian_cristiano,0,pay extra space forced put backpack seat bag flight 135 unprofessional,"(40.7127281, -74.0060152)",2015-02-17 16:27:10 -0800,"New York, New York",Eastern Time (US & Canada)
8797,5.67842661463241e+17,negative,1.0,Bad Flight,0.6799,Delta,DonnellyVJ,0,b6 619 morning boston beautiful san diego really bummed satellite broken,"[32.99815682, -117.17405196]",2015-02-17 16:26:55 -0800,,
8798,5.67842593440145e+17,neutral,1.0,,,Delta,MerrickRealtor,0,knew done gate correct time gate open,"(41.1650536, -98.0531937)",2015-02-17 16:26:38 -0800,Merrick,America/New_York
8799,5.67841828411552e+17,positive,0.6832,,,Delta,StacyCrossB6,1,philly lost read program customer get hot tea great crewmembers top notch info amp book,"(39.9527237, -75.1635262)",2015-02-17 16:23:36 -0800,Philadelphia,Eastern Time (US & Canada)
8800,5.67837218628362e+17,neutral,1.0,,,Delta,DontenPhoto,0,flight 152 n559jb here looking blue kid departs enroute,"(26.9606125, -82.3576323996642)",2015-02-17 16:05:17 -0800,"Englewood, Florida",Eastern Time (US & Canada)
8802,5.678367281002e+17,positive,0.6544,,,Delta,TSAmedia_RossF,0,glad see going fix please dm confirmation check,"(48.125152, -123.4525429)",2015-02-17 16:03:20 -0800,"Washington, D.C.",Eastern Time (US & Canada)
8803,5.67836310775325e+17,negative,1.0,Can't Tell,1.0,Delta,44riggins44,0,lost business enjoy profit,"(42.3554334, -71.060511)",2015-02-17 16:01:41 -0800,boston,
8804,5.67836118181278e+17,negative,1.0,Can't Tell,1.0,Delta,44riggins44,0,would drive 2 12 hour jfk board jetblue vega instead closer hartford airport cramming seat planeno,"(42.3554334, -71.060511)",2015-02-17 16:00:55 -0800,boston,
8805,5.67831806944223e+17,neutral,0.6472,,0.0,Delta,ProfessorpaUL15,0,sure tsapre work airline jetblue different,"(33.7489924, -84.3902644)",2015-02-17 15:43:47 -0800,,Atlantic Time (Canada)
8806,5.67831434838159e+17,positive,0.6647,,,Delta,kimbetech,0,call thank,"(40.7127281, -74.0060152)",2015-02-17 15:42:18 -0800,NYC,Eastern Time (US & Canada)
8807,5.67831392526037e+17,negative,1.0,Flight Attendant Complaints,0.6531,Delta,kimbetech,0,yes today flight full said gate,"(40.7127281, -74.0060152)",2015-02-17 15:42:08 -0800,NYC,Eastern Time (US & Canada)
8809,5.67829349727212e+17,positive,0.6556,,0.0,Delta,soflalegaljobs,0,still love guy get vega already,"(25.7741728, -80.19362)",2015-02-17 15:34:01 -0800,"Miami, FL ",Eastern Time (US & Canada)
8810,5.6782908838092e+17,positive,0.6546,,0.0,Delta,kurianbk,0,gary serving u fll airport counter really true blue make feel home even jetblue flight delayedl,"(42.3554334, -71.060511)",2015-02-17 15:32:59 -0800,"Boston, MA",
8811,5.67828425278284e+17,neutral,0.6451,,0.0,Delta,kimbetech,0,way switch earlier flight jfk even checked bag,"(40.7127281, -74.0060152)",2015-02-17 15:30:20 -0800,NYC,Eastern Time (US & Canada)
8812,5.6782748873642e+17,negative,1.0,Late Flight,0.665,Delta,JoanIngerman,0,flight delay horrible planning jet blue jetblue,"(30.2711286, -97.7436995)",2015-02-17 15:26:37 -0800,,Central Time (US & Canada)
8813,5.67827091409093e+17,negative,1.0,Late Flight,1.0,Delta,JoanIngerman,0,insane craziness ive seen jet blue today newark delayed 3 hour waiting pilot jetblue,"(30.2711286, -97.7436995)",2015-02-17 15:25:02 -0800,,Central Time (US & Canada)
8814,5.67826599270416e+17,neutral,1.0,,,Delta,brandongutman,0,hi upcoming flight 2168 west palm hpn flyfi,"(40.7127281, -74.0060152)",2015-02-17 15:23:05 -0800,"New York, NY",Eastern Time (US & Canada)
8815,5.67825891209912e+17,positive,1.0,,,Delta,carleycalla,0,tried lovely customer service thank,"(42.3554334, -71.060511)",2015-02-17 15:20:16 -0800,"Boston, Massachusetts",Mountain Time (US & Canada)
8817,5.6782183978494e+17,positive,1.0,,,Delta,TSAmedia_RossF,0,always happy help,"(48.125152, -123.4525429)",2015-02-17 15:04:10 -0800,"Washington, D.C.",Eastern Time (US & Canada)
8818,5.67821528424845e+17,positive,0.6804,,0.0,Delta,mrsmjem,0,landed thank anyway btw flight staff flight 654 wonderful despite full day heavy load,"(41.6500201, -72.7342163)",2015-02-17 15:02:56 -0800,CT,Quito
8819,5.67818543569318e+17,negative,1.0,Late Flight,1.0,Delta,bioldame491,0,delayed arrives,"(40.7127281, -74.0060152)",2015-02-17 14:51:05 -0800,"New York, NY",Eastern Time (US & Canada)
8822,5.67817476144243e+17,neutral,1.0,,,Delta,ejz71,0,50 2nd bag 1st bag full,"(42.7369124, -96.2213607)",2015-02-17 14:46:50 -0800,plymouth ,
8823,5.67816742300357e+17,negative,1.0,Late Flight,0.6989,Delta,bioldame491,0,flight 894 first officer even airport wow unreal staff waited boarded announce delayed,"(40.7127281, -74.0060152)",2015-02-17 14:43:55 -0800,"New York, NY",Eastern Time (US & Canada)
8824,5.67814769077436e+17,positive,0.6591,,,Delta,JetBlueNews,0,ceo battle appease passenger wall street,"(39.7837304, -100.445882)",2015-02-17 14:36:05 -0800,USA,Sydney
8825,5.67814010914222e+17,negative,1.0,Customer Service Issue,0.668,Delta,ProfessorpaUL15,0,tsapre work every airline pay good money spent 30 min phone fix zero success,"[42.36604659, -71.01573889]",2015-02-17 14:33:04 -0800,,Atlantic Time (Canada)
8827,5.67813437003411e+17,negative,1.0,Customer Service Issue,1.0,Delta,ThePRCloset,0,yes 3 time need one call help change flight cant online thanks,"(40.7127281, -74.0060152)",2015-02-17 14:30:47 -0800,New York City,Eastern Time (US & Canada)
8829,5.67811776566542e+17,positive,0.6559,,,Delta,Lynnche324,1,take place simply cantlike nonstop st lucia,"(40.7215682, -74.047455)",2015-02-17 14:24:11 -0800,"Jersey City, NJ ",
8830,5.67810786576577e+17,neutral,1.0,,,Delta,DontenPhoto,0,flight 1133 n353jb blue la la departs enroute san juan international airport,"(26.9606125, -82.3576323996642)",2015-02-17 14:20:15 -0800,"Englewood, Florida",Eastern Time (US & Canada)
8831,5.67810683485753e+17,positive,1.0,,,Delta,vincenzolandino,0,make happy hope arent empty promise,"(40.7142777, -74.00200968817549)",2015-02-17 14:19:51 -0800,NYC | CT,Eastern Time (US & Canada)
8832,5.67810661372424e+17,negative,1.0,Customer Service Issue,1.0,Delta,ThePRCloset,0,dropped 3x past hour,"(40.7127281, -74.0060152)",2015-02-17 14:19:45 -0800,New York City,Eastern Time (US & Canada)
8833,5.67810573002621e+17,neutral,0.6612,,,Delta,vincenzolandino,0,seriously want work jetblue social team rt,"(40.7142777, -74.00200968817549)",2015-02-17 14:19:24 -0800,NYC | CT,Eastern Time (US & Canada)
8834,5.67808748711051e+17,neutral,1.0,,,Delta,CBarrows,0,call well hook,"(40.9491723, -74.2376802)",2015-02-17 14:12:09 -0800,"Wayne, NJ",Eastern Time (US & Canada)
8835,5.67808067237327e+17,negative,1.0,Customer Service Issue,1.0,Delta,ThePRCloset,0,ive called 3 x amp waited hold 10 min time disconnected time enraging need speak someone help,"(40.7127281, -74.0060152)",2015-02-17 14:09:27 -0800,New York City,Eastern Time (US & Canada)
8836,5.67808014725464e+17,neutral,1.0,,,Delta,bmk266,0,usa help line accidentally booked flight thursday instead wednesday want switch,"(33.7489924, -84.3902644)",2015-02-17 14:09:14 -0800,,Quito
8837,5.67807844687577e+17,neutral,1.0,,,Delta,CBarrows,0,wellpriced flight oahu could best friend,"(40.9491723, -74.2376802)",2015-02-17 14:08:34 -0800,"Wayne, NJ",Eastern Time (US & Canada)
8838,5.67807693534032e+17,positive,1.0,,,Delta,vincenzolandino,0,dont need anybody else,"(40.7142777, -74.00200968817549)",2015-02-17 14:07:58 -0800,NYC | CT,Eastern Time (US & Canada)
8839,5.67807375667913e+17,negative,1.0,Late Flight,1.0,Delta,Tubulus,0,idea plane flight 672 coming thought flight 305 jfk wouldnt explain delay,"(33.7489924, -84.3902644)",2015-02-17 14:06:42 -0800,,Atlantic Time (Canada)
8840,5.67807333498356e+17,neutral,0.6773,,0.0,Delta,RuizRichard,0,spoke rep phone suggested voice concern via email u site moment ago,"(25.9873137, -80.2322706)",2015-02-17 14:06:32 -0800,"Miramar, Florida",Eastern Time (US & Canada)
8842,5.67807014388154e+17,negative,1.0,Customer Service Issue,1.0,Delta,bmk266,0,tried calling multiple time wait finally connects get hung,"(33.7489924, -84.3902644)",2015-02-17 14:05:16 -0800,,Quito
8843,5.67806964832461e+17,neutral,0.6837,,0.0,Delta,JetBlueNews,0,airway see significant drop short interest jblu mideast time,"(39.7837304, -100.445882)",2015-02-17 14:05:04 -0800,USA,Sydney
8844,5.678054580531e+17,neutral,0.3819,,0.0,Delta,HAbbott4,0,yet notify im new,"(43.1561681, -75.8449946)",2015-02-17 13:59:05 -0800,NY,Eastern Time (US & Canada)
8845,5.67803467282047e+17,positive,0.6625,,,Delta,thereal_SNL,0,thanks,"(38.89384735, -76.98804281910948)",2015-02-17 13:51:10 -0800,District of Columbia,Eastern Time (US & Canada)
8846,5.67803109687443e+17,neutral,0.6563,,,Delta,ChicDisheveled,0,dont worry im gon na share row,"[40.64784472, -73.77710687]",2015-02-17 13:49:45 -0800,"San Diego, CA",Arizona
8847,5.67802194155565e+17,positive,1.0,,,Delta,vincenzolandino,0,first base already like style,"(40.7142777, -74.00200968817549)",2015-02-17 13:46:06 -0800,NYC | CT,Eastern Time (US & Canada)
8848,5.67801642633163e+17,negative,1.0,Customer Service Issue,1.0,Delta,carleycalla,0,hold 15 min couple ring mailbox set yet customer service forwarding cell phone cmon,"(42.3554334, -71.060511)",2015-02-17 13:43:55 -0800,"Boston, Massachusetts",Mountain Time (US & Canada)
8849,5.67801569157325e+17,neutral,0.6805,,0.0,Delta,HAbbott4,0,home airport count badge system tb account say 2 flight ive taken 3 year,"(43.1561681, -75.8449946)",2015-02-17 13:43:37 -0800,NY,Eastern Time (US & Canada)
8850,5.67801567630619e+17,neutral,0.6664,,0.0,Delta,thereal_SNL,0,bag check cut 30 minute original departure time estimated time shown online,"(38.89384735, -76.98804281910948)",2015-02-17 13:43:37 -0800,District of Columbia,Eastern Time (US & Canada)
8851,5.67801343861092e+17,neutral,1.0,,,Delta,vincenzolandino,0,know guy jet lol love much help brother hot weather great nightlife 23 hour flight,"(40.7142777, -74.00200968817549)",2015-02-17 13:42:44 -0800,NYC | CT,Eastern Time (US & Canada)
8852,5.67799665061577e+17,neutral,0.6691,,,Delta,JetBlueNews,0,airway add new charter flight cuba travel wire blog,"(39.7837304, -100.445882)",2015-02-17 13:36:04 -0800,USA,Sydney
8853,5.67799518448849e+17,neutral,0.6733,,,Delta,vincenzolandino,0,aww guess need book flight somewhere warm asap suggestion,"(40.7142777, -74.00200968817549)",2015-02-17 13:35:29 -0800,NYC | CT,Eastern Time (US & Canada)
8855,5.677974366522e+17,negative,1.0,Customer Service Issue,1.0,Delta,phil0616,0,customer service ment anything would try quoting policy never effective customer service,"(27.7567667, -81.4639835)",2015-02-17 13:27:12 -0800,"Florida, USA",
8856,5.67796079446745e+17,neutral,0.6645,,,Delta,stephyilmaz,0,thank possibility change,"(40.85149705, -73.0994258107431)",2015-02-17 13:21:49 -0800,Long Island,Pacific Time (US & Canada)
8857,5.67796029056385e+17,positive,0.6667,,,Delta,janj757,0,thanks,"(35.6729639, -79.0392919)",2015-02-17 13:21:37 -0800,North Carolina,Eastern Time (US & Canada)
8858,5.67795784876589e+17,neutral,1.0,,,Delta,aronschoenfeld,0,good,"(40.7135078, -73.8283132)",2015-02-17 13:20:38 -0800,"Queens, NY",Eastern Time (US & Canada)
8860,5.67794802394407e+17,positive,1.0,,,Delta,CinziannaP,0,thank like quick response twitter,"(40.7587979, -73.9623427)",2015-02-17 13:16:44 -0800,,Eastern Time (US & Canada)
8861,5.67794198095872e+17,positive,1.0,,,Delta,Cinnabon,1,could beginning bluetiful relationship lifeneedsfrosting,"(40.7587979, -73.9623427)",2015-02-17 13:14:20 -0800,,Eastern Time (US & Canada)
8862,5.67793799590855e+17,negative,0.679,Can't Tell,0.3624,Delta,phil0616,0,apparently,"(27.7567667, -81.4639835)",2015-02-17 13:12:45 -0800,"Florida, USA",
8863,5.67792966690169e+17,negative,1.0,Late Flight,1.0,Delta,stephyilmaz,0,delayed flight 1601,"[40.64656067, -73.78334045]",2015-02-17 13:09:26 -0800,Long Island,Pacific Time (US & Canada)
8864,5.67792296654299e+17,negative,1.0,Customer Service Issue,0.6652,Delta,billykaos,0,continue button generated trip plan trip page regardless far along flight booking problem process hint end,"(42.3554334, -71.060511)",2015-02-17 13:06:47 -0800,Boston,Eastern Time (US & Canada)
8865,5.67790133224681e+17,neutral,1.0,,,Delta,fromtheleftseat,0,mark 15th birthday a320 painted blumanity paint job,"(33.4484367, -112.074141)",2015-02-17 12:58:11 -0800,Phoenix AZ,Arizona
8866,5.67789001374183e+17,neutral,1.0,,,Delta,jprfilms_jpr,0,would fly washington dc see actual constitution declaration independence honor u navy friend,"(42.3554334, -71.060511)",2015-02-17 12:53:41 -0800,"Boston, Ma.",
8867,5.67785752751505e+17,neutral,1.0,,,Delta,janj757,0,name tailfin,"(35.6729639, -79.0392919)",2015-02-17 12:40:47 -0800,North Carolina,Eastern Time (US & Canada)
8868,5.6778456661454e+17,neutral,0.6584,,0.0,Delta,JetBlueNews,0,new ceo robin hayes battle appease passenger wall street business savannah,"(39.7837304, -100.445882)",2015-02-17 12:36:04 -0800,USA,Sydney
8869,5.67783892711526e+17,neutral,1.0,,,Delta,orchid8,0,looking next flyingitforward flier dc tell u youd fly amp,"(30.2711286, -97.7436995)",2015-02-17 12:33:23 -0800,"Austin, Texas, USA",Central Time (US & Canada)
8871,5.67781694183186e+17,positive,0.664,,,Delta,gczark,0,thank sent msg,"(40.7127281, -74.0060152)",2015-02-17 12:24:39 -0800,"New York, NY",Eastern Time (US & Canada)
8872,5.67781607797305e+17,neutral,1.0,,,Delta,ToriThatMexican,0,get email thought wasnt supposed reply,"[46.16798631, -122.96616783]",2015-02-17 12:24:18 -0800,pnw,Arizona
8873,5.67780486978609e+17,neutral,0.6377,,,Delta,ToriThatMexican,0,applied job pdw could go follow id really love job ilovejetblue,"[46.16788404, -122.96673513]",2015-02-17 12:19:51 -0800,pnw,Arizona
8874,5.67779535307801e+17,neutral,0.6796,,,Delta,cbousquet12,0,connecticut,"(41.2795173, -72.5284566)",2015-02-17 12:16:04 -0800,"Clinton, CT ",Atlantic Time (Canada)
8875,5.6777892181239e+17,neutral,1.0,,,Delta,papo353,0,would fly somewhere hotter puerto rico come lol,"(40.7215682, -74.047455)",2015-02-17 12:13:38 -0800,Jersey City,
8876,5.67778149132665e+17,positive,1.0,,,Delta,HUSKIE25,0,great smooth flight,"(42.0775022, -78.4298248)",2015-02-17 12:10:34 -0800,"Olean, NY",Eastern Time (US & Canada)
8877,5.67777885277405e+17,neutral,0.6735,,,Delta,EveryDayCrohns,0,would go 3rd time jamaica volunteer w risk youth flyitforward dc stpatricksfoundation rotary,"(37.7790262, -122.419906)",2015-02-17 12:09:31 -0800,,Pacific Time (US & Canada)
8878,5.67776761510908e+17,neutral,0.6503,,0.0,Delta,JetBlueNews,0,airway short interest 35 january jblu sleekmoney,"(39.7837304, -100.445882)",2015-02-17 12:05:03 -0800,USA,Sydney
8882,5.67773326631821e+17,positive,1.0,,,Delta,aidan_larson,1,thank service credit positive thought,"(30.2711286, -97.7436995)",2015-02-17 11:51:24 -0800,"austin, texas",Paris
8884,5.67772770604298e+17,positive,0.6591,,,Delta,LyndsaySignor,0,great thanks,"(40.7127281, -74.0060152)",2015-02-17 11:49:11 -0800,New York City,Quito
8885,5.67772568833503e+17,negative,0.6778,Can't Tell,0.6778,Delta,ShiraJudah,0,responsible replacing,"(42.3554334, -71.060511)",2015-02-17 11:48:23 -0800,"Boston, MA",Greenland
8886,5.67772565956223e+17,negative,1.0,Damaged Luggage,0.6954,Delta,ShiraJudah,0,new stroller travel credit doesnt help cover cost new stroller crew ruined therefore,"(42.3554334, -71.060511)",2015-02-17 11:48:23 -0800,"Boston, MA",Greenland
8887,5.67772012735922e+17,negative,1.0,Damaged Luggage,0.6735,Delta,ShiraJudah,0,spoke baggage claim center gave travel credit responsible cost,"(42.3554334, -71.060511)",2015-02-17 11:46:11 -0800,"Boston, MA",Greenland
8889,5.67771077359571e+17,neutral,0.6667,,0.0,Delta,LyndsaySignor,0,im getting info website needing check alert would much beneficial,"(40.7127281, -74.0060152)",2015-02-17 11:42:28 -0800,New York City,Quito
8890,5.67770698111853e+17,negative,1.0,Late Flight,1.0,Delta,LyndsaySignor,0,something going alert flight delayed several time parent im receiving alert,"(40.7127281, -74.0060152)",2015-02-17 11:40:57 -0800,New York City,Quito
8891,5.67769879759962e+17,positive,1.0,,,Delta,shawnaldridge,0,love flying great service,"(45.5202471, -122.674194)",2015-02-17 11:37:42 -0800,"Portland, OR",Pacific Time (US & Canada)
8892,5.67769468278989e+17,neutral,0.6671,,,Delta,JetBlueNews,0,new ceo seek right balance please passenger wall time colonist,"(39.7837304, -100.445882)",2015-02-17 11:36:04 -0800,USA,Sydney
8893,5.67769131663884e+17,neutral,0.6602,,0.0,Delta,shawnaldridge,0,haha figured meaning there return flight charlotte like na week plus,"(45.5202471, -122.674194)",2015-02-17 11:34:44 -0800,"Portland, OR",Pacific Time (US & Canada)
8894,5.67768878613537e+17,neutral,0.6701,,,Delta,mtmridesbikes,0,rocking tim mcgraw hold music,"(35.7803977, -78.6390989)",2015-02-17 11:33:43 -0800,"Raleigh, NC",
8896,5.67768306799882e+17,neutral,0.6779,,,Delta,Clagett,0,255 tomorrow ric bos looking good better rescheduling,"(37.2104434, -76.7738928)",2015-02-17 11:31:27 -0800,Jamestown Virginia ,
8897,5.67766755797389e+17,negative,1.0,Bad Flight,1.0,Delta,gczark,0,hard tell told wifi worked one side plane,"(40.7127281, -74.0060152)",2015-02-17 11:25:17 -0800,"New York, NY",Eastern Time (US & Canada)
8900,5.6776566445967e+17,negative,1.0,Late Flight,0.6632,Delta,gczark,0,normally late flightst flight experience worst 2 hour runway wifi amp tv working properly,"(40.7127281, -74.0060152)",2015-02-17 11:20:57 -0800,"New York, NY",Eastern Time (US & Canada)
8901,5.67763818257064e+17,negative,1.0,Customer Service Issue,0.6607,Delta,ShiraJudah,0,doesnt matter directed principle matter gate checked stroller,"(42.3554334, -71.060511)",2015-02-17 11:13:37 -0800,"Boston, MA",Greenland
8902,5.67761644802294e+17,positive,1.0,,,Delta,eddieanderson4u,0,bluemanity brought tear eye jetblue commitment giving back crewmembers community aww inspiring,"(40.7127281, -74.0060152)",2015-02-17 11:04:59 -0800,"New York, NY",Central Time (US & Canada)
8903,5.67760693643215e+17,negative,1.0,Late Flight,0.6563,Delta,JayVig,0,117 day maybe,"(40.7215682, -74.047455)",2015-02-17 11:01:12 -0800,"Jersey City, NJ",Eastern Time (US & Canada)
